bb_id,x1,y1,x2,y2,class_name
6322,417,58,636,442,person
6323,3,30,283,444,person
6324,151,154,637,473,person
6325,156,63,389,623,wine glass
6326,291,0,633,404,person
6327,281,331,520,453,skateboard
6328,290,5,632,378,person
6329,268,313,598,426,skateboard
6330,285,78,398,352,person
6331,183,166,498,383,motorcycle
6332,347,91,470,343,person
6333,182,172,498,383,motorcycle
6334,365,93,453,324,person
6335,175,202,482,384,motorcycle
6336,140,34,406,424,person
6337,354,73,428,118,knife
6338,339,62,495,105,knife
6339,307,281,406,349,knife
6340,2,17,476,631,person
6341,411,372,466,436,toothbrush
6342,12,53,414,634,person
6343,142,379,294,627,tie
6344,185,98,397,575,person
6345,345,71,494,566,person
6346,0,4,588,477,person
6347,1,207,543,479,chair
6348,0,5,582,477,person
6349,139,179,318,403,tie
6350,334,25,424,409,person
6351,1,45,137,411,person
6352,505,27,635,410,person
6353,235,41,388,407,person
6354,384,41,535,408,person
6355,124,2,267,410,person
6356,101,182,191,476,person
6357,144,237,174,314,tie
6358,481,278,637,445,person
6359,368,41,626,478,wine glass
6360,25,343,403,477,person
6361,253,0,525,458,wine glass
6362,4,249,302,474,person
6363,240,32,388,305,wine glass
6364,193,349,415,478,person
6365,251,1,529,449,wine glass
6366,0,1,305,469,person
6367,230,50,382,317,wine glass
6368,1,1,363,422,person
6369,160,183,386,357,knife
6370,0,118,227,475,person
6371,90,106,398,474,person
6372,413,187,501,255,person
6373,418,183,516,297,chair
6374,72,184,121,254,person
6375,53,176,146,294,chair
6376,246,185,294,258,person
6377,234,180,310,296,chair
6378,406,200,522,257,person
6379,431,186,512,298,chair
6380,310,193,635,410,person
6381,197,0,620,425,laptop
6382,569,1,626,160,person
6383,209,117,525,321,motorcycle
6384,540,101,633,478,person
6385,89,152,305,425,person
6386,2,149,296,473,person
6387,273,183,303,221,person
6388,53,180,575,346,car
6389,265,182,313,245,person
6390,42,177,527,340,car
6391,1,45,456,639,person
6392,217,291,349,411,cup
6393,37,63,333,344,person
6394,0,255,182,396,skateboard
6395,130,285,158,360,person
6396,143,265,202,304,umbrella
6397,161,289,189,366,person
6398,218,1,639,389,person
6399,174,29,294,142,knife
6400,9,5,378,331,person
6401,3,128,372,333,person
6402,1,123,394,332,person
6403,0,1,388,331,person
6404,386,52,516,254,person
6405,259,118,633,417,motorcycle
6406,465,34,588,360,person
6407,408,54,493,295,person
6408,267,121,631,424,motorcycle
6409,3,1,386,633,person
6410,76,206,352,384,remote
6411,447,183,577,492,person
6412,484,211,508,243,cup
6413,493,90,579,375,person
6414,45,137,421,370,horse
6415,225,1,636,89,person
6416,269,77,584,433,sandwich
6417,85,286,306,638,person
6418,144,394,201,472,bottle
6419,1,3,421,639,person
6420,149,395,197,471,bottle
6421,405,170,440,213,person
6422,64,144,561,352,car
6423,396,181,437,213,person
6424,57,141,569,357,car
6425,354,180,465,332,person
6426,71,220,316,264,bottle
6427,70,161,318,208,bottle
6428,244,48,461,424,person
6429,33,242,296,413,snowboard
6430,12,2,414,458,person
6431,156,184,478,284,remote
6432,1,1,214,375,person
6433,126,118,212,188,apple
6434,2,85,225,216,person
6435,143,120,209,188,apple
6436,208,0,449,317,person
6437,327,144,384,173,apple
6438,2,3,221,195,person
6439,158,65,309,177,carrot
6440,65,108,280,477,person
6441,147,278,638,475,bench
6442,304,137,607,477,person
6443,185,320,272,508,person
6444,141,295,309,381,umbrella
6445,203,319,261,504,person
6446,142,292,297,370,umbrella
6447,291,114,372,278,person
6448,260,221,409,374,bicycle
6449,273,116,389,341,person
6450,268,224,388,388,bicycle
6451,282,1,633,413,person
6452,1,129,636,571,dining table
6453,374,87,465,330,person
6454,384,208,437,263,frisbee
6455,20,26,316,592,person
6456,212,131,343,313,knife
6457,242,8,500,360,person
6458,197,161,601,422,bicycle
6459,53,25,360,637,person
6460,376,99,505,249,clock
6461,382,45,492,209,person
6462,383,203,508,268,skateboard
6463,175,188,248,269,person
6464,12,228,586,357,boat
6465,456,157,524,271,person
6466,378,178,457,277,person
6467,301,166,371,278,person
6468,203,187,307,285,person
6469,125,155,357,450,person
6470,132,324,174,451,banana
6471,90,132,313,434,person
6472,122,376,142,400,banana
6473,527,327,541,359,person
6474,307,96,410,178,kite
6475,198,398,394,604,person
6476,282,538,328,608,tie
6477,79,114,387,416,person
6478,122,316,257,484,skateboard
6479,337,83,479,399,person
6480,282,209,372,236,book
6481,281,81,479,402,person
6482,277,206,382,246,book
6483,38,39,372,571,person
6484,41,135,81,181,baseball bat
6485,54,44,373,568,person
6486,39,119,78,190,baseball bat
6487,0,1,558,637,person
6488,72,26,469,433,knife
6489,2,4,557,500,person
6490,1,25,449,514,knife
6491,185,132,243,236,person
6492,87,241,637,336,bench
6493,365,153,448,243,person
6494,449,132,564,420,person
6495,80,125,233,423,person
6496,214,105,524,254,person
6497,58,81,583,316,bench
6498,1,218,69,444,person
6499,625,225,636,262,wine glass
6500,533,245,633,272,wine glass
6501,390,302,516,477,wine glass
6502,516,261,637,477,wine glass
6503,491,34,637,294,person
6504,91,19,542,428,person
6505,295,114,342,265,person
6506,306,185,333,294,bicycle
6507,336,99,408,345,person
6508,359,207,399,387,bicycle
6509,291,115,346,269,person
6510,289,166,341,301,bicycle
6511,98,215,314,639,person
6512,247,369,396,510,bottle
6513,35,9,425,477,person
6514,387,277,477,461,tie
6515,0,278,160,635,person
6516,0,209,160,342,giraffe
6517,57,150,427,633,person
6518,5,169,156,327,giraffe
6519,349,274,468,402,person
6520,299,401,393,433,skis
6521,345,268,461,405,person
6522,314,341,461,433,skis
6523,0,2,637,477,person
6524,348,265,445,460,spoon
6525,5,4,636,476,person
6526,317,251,450,462,spoon
6527,277,183,313,260,person
6528,117,114,580,387,bus
6529,261,185,309,256,person
6530,112,125,594,365,bus
6531,608,236,628,265,person
6532,564,204,638,315,bus
6533,265,191,323,253,person
6534,113,133,564,389,bus
6535,56,225,125,380,person
6536,136,194,217,264,person
6537,105,258,245,603,elephant
6538,321,407,357,498,person
6539,90,264,229,598,elephant
6540,206,423,289,562,person
6541,229,407,357,633,person
6542,59,38,307,478,person
6543,240,261,381,301,hot dog
6544,13,45,225,632,person
6545,60,130,185,237,backpack
6546,269,153,353,412,person
6547,249,251,374,435,bicycle
6548,51,181,189,500,person
6549,15,295,215,524,bicycle
6550,279,174,370,387,person
6551,269,270,374,428,bicycle
6552,394,155,519,385,person
6553,210,251,329,393,cow
6554,312,225,424,392,cow
6555,529,175,634,354,cow
6556,106,237,230,411,cow
6557,5,210,123,446,cow
6558,221,15,529,479,person
6559,137,37,628,157,umbrella
6560,126,61,319,160,person
6561,2,92,302,340,motorcycle
6562,285,72,494,313,person
6563,157,121,628,390,motorcycle
6564,144,61,277,177,person
6565,7,120,236,338,motorcycle
6566,272,63,497,245,person
6567,197,195,606,377,motorcycle
6568,120,60,334,193,person
6569,0,96,370,341,motorcycle
6570,229,256,326,527,person
6571,257,273,275,299,cell phone
6572,229,256,333,519,person
6573,253,274,273,301,cell phone
6574,191,59,370,316,person
6575,137,124,485,410,motorcycle
6576,214,52,406,230,person
6577,100,166,527,395,motorcycle
6578,168,53,297,355,person
6579,231,2,637,353,person
6580,186,126,637,486,person
6581,243,157,417,316,bowl
6582,31,103,150,437,person
6583,489,164,596,264,kite
6584,24,106,151,449,person
6585,65,177,607,315,kite
6586,316,291,337,325,person
6587,261,123,410,334,boat
6588,370,303,385,322,person
6589,261,114,413,341,boat
6590,345,297,364,325,person
6591,369,300,382,321,person
6592,261,110,413,334,boat
6593,105,91,344,637,person
6594,238,111,400,165,baseball bat
6595,278,53,326,190,person
6596,214,93,406,246,horse
6597,372,21,436,149,person
6598,338,81,509,196,horse
6599,102,51,180,232,person
6600,1,113,253,299,horse
6601,382,16,446,141,person
6602,331,78,506,190,horse
6603,224,47,431,337,person
6604,274,264,370,374,skateboard
6605,177,398,201,426,person
6606,173,419,191,433,skis
6607,284,382,310,416,person
6608,292,407,321,418,skis
6609,285,380,309,418,person
6610,287,411,317,426,skis
6611,170,394,194,432,person
6612,165,426,195,435,skis
6613,288,382,309,418,person
6614,290,414,321,420,skis
6615,134,73,429,447,person
6616,251,370,266,409,hot dog
6617,267,401,281,446,hot dog
6618,238,396,253,451,hot dog
6619,255,401,272,449,hot dog
6620,223,163,441,473,person
6621,353,310,469,474,snowboard
6622,6,3,160,208,person
6623,14,149,631,472,dining table
6624,141,1,319,180,person
6625,601,137,637,216,person
6626,1,169,604,426,dining table
6627,157,0,272,141,person
6628,4,2,129,150,person
6629,329,1,459,151,person
6630,197,404,293,467,bowl
6631,167,151,550,477,person
6632,505,317,562,375,cell phone
6633,177,153,549,477,person
6634,515,320,582,368,cell phone
6635,18,5,389,331,person
6636,17,0,459,150,baseball bat
6637,304,101,420,351,person
6638,75,162,632,457,couch
6639,136,65,297,349,person
6640,421,72,596,454,person
6641,58,57,422,635,person
6642,109,338,273,396,book
6643,64,53,422,638,person
6644,68,345,269,395,book
6645,1,181,424,636,person
6646,333,256,383,423,bottle
6647,153,132,213,230,person
6648,93,201,301,526,elephant
6649,425,84,530,241,person
6650,133,202,225,276,bear
6651,323,177,473,633,person
6652,61,249,181,635,toothbrush
6653,292,57,497,278,person
6654,342,126,466,231,skateboard
6655,123,76,209,164,person
6656,126,71,223,113,snowboard
6657,4,42,468,636,person
6658,44,31,207,165,hair drier
6659,14,22,517,435,person
6660,361,68,581,434,person
6661,18,19,426,431,person
6662,91,53,443,431,person
6663,416,37,633,404,person
6664,0,0,636,413,car
6665,1,0,206,257,person
6666,5,116,378,423,dog
6667,428,112,550,420,person
6668,446,168,518,273,backpack
6669,191,289,389,560,person
6670,67,90,165,198,kite
6671,245,332,339,533,person
6672,86,103,288,378,kite
6673,41,18,517,262,person
6674,0,7,630,388,couch
6675,4,64,114,334,person
6676,64,62,270,337,couch
6677,28,3,252,383,person
6678,31,323,146,484,person
6679,42,422,130,505,snowboard
6680,169,49,630,509,person
6681,133,279,248,390,book
6682,140,57,621,503,person
6683,138,293,233,353,book
6684,71,8,392,368,person
6685,137,148,474,391,bicycle
6686,211,102,378,403,person
6687,210,135,228,181,frisbee
6688,518,174,557,203,person
6689,365,170,638,317,airplane
6690,322,161,363,199,person
6691,0,73,554,345,airplane
6692,510,174,549,206,person
6693,426,153,634,321,airplane
6694,318,159,355,201,person
6695,11,62,554,359,airplane
6696,76,170,378,473,person
6697,274,18,634,314,giraffe
6698,221,141,633,425,giraffe
6699,120,201,344,451,person
6700,275,151,637,451,giraffe
6701,21,1,636,420,person
6702,159,231,272,364,cell phone
6703,97,236,188,453,person
6704,33,40,608,408,kite
6705,104,234,250,442,person
6706,146,369,258,477,snowboard
6707,101,226,258,437,person
6708,145,339,270,466,snowboard
6709,145,124,202,183,person
6710,35,69,591,297,bus
6711,151,131,209,197,person
6712,25,77,557,301,bus
6713,49,182,383,426,person
6714,2,145,455,483,bed
6715,285,184,399,524,person
6716,310,237,332,261,spoon
6717,265,184,397,523,person
6718,316,238,333,264,spoon
6719,89,1,420,636,person
6720,160,155,267,252,cell phone
6721,95,1,423,639,person
6722,195,187,236,258,cell phone
6723,153,98,263,424,person
6724,261,290,285,341,bottle
6725,410,42,598,421,person
6726,384,155,517,306,person
6727,30,273,513,477,dining table
6728,0,155,107,478,person
6729,72,152,221,400,person
6730,423,154,623,477,person
6731,477,165,609,376,person
6732,54,234,513,474,dining table
6733,95,149,227,365,person
6734,2,167,139,409,person
6735,18,109,539,477,person
6736,175,1,394,338,toilet
6737,374,20,587,252,person
6738,1,63,636,397,car
6739,26,130,181,249,person
6740,5,73,636,390,car
6741,189,1,423,377,person
6742,19,49,346,527,cake
6743,189,117,262,351,person
6744,114,133,358,282,kite
6745,350,81,402,116,person
6746,91,53,626,256,car
6747,512,141,610,256,person
6748,406,175,589,294,elephant
6749,1,132,300,634,person
6750,192,409,281,449,hot dog
6751,1,134,300,637,person
6752,192,406,253,454,hot dog
6753,413,169,597,364,person
6754,295,209,520,381,bench
6755,149,173,336,438,person
6756,13,228,328,449,bench
6757,188,88,322,451,person
6758,287,323,422,510,cake
6759,13,87,277,505,person
6760,297,50,450,300,person
6761,239,131,462,372,motorcycle
6762,0,106,386,475,person
6763,1,72,638,475,pizza
6764,0,109,373,477,person
6765,0,140,460,474,hot dog
6766,119,176,177,319,person
6767,0,1,543,424,boat
6768,146,1,639,425,person
6769,41,290,248,425,cake
6770,141,95,474,478,person
6771,93,55,280,288,backpack
6772,257,159,376,353,person
6773,173,188,454,367,motorcycle
6774,133,125,374,407,person
6775,138,209,177,320,bottle
6776,141,143,375,410,person
6777,210,374,238,411,cup
6778,0,46,64,193,person
6779,31,2,140,133,laptop
6780,2,140,394,296,person
6781,162,1,342,199,laptop
6782,29,31,330,288,person
6783,29,143,355,270,person
6784,160,10,344,171,laptop
6785,191,116,382,423,person
6786,396,302,443,398,wine glass
6787,56,51,209,309,person
6788,222,301,506,353,kite
6789,305,109,422,388,person
6790,242,212,449,418,bicycle
6791,502,81,612,417,person
6792,488,221,634,478,bicycle
6793,107,30,238,502,person
6794,33,255,262,501,bicycle
6795,19,99,119,421,person
6796,2,239,136,401,bicycle
6797,13,66,291,477,person
6798,0,121,637,475,couch
6799,273,73,570,470,person
6800,364,133,415,171,person
6801,319,102,601,205,car
6802,179,4,309,372,person
6803,169,175,192,288,umbrella
6804,215,37,335,165,person
6805,190,87,283,164,skateboard
6806,49,48,479,445,person
6807,8,165,509,354,cat
6808,278,36,522,263,person
6809,282,265,416,295,skateboard
6810,290,42,494,259,person
6811,289,241,407,291,skateboard
6812,371,277,469,522,person
6813,453,412,494,479,backpack
6814,67,39,276,235,person
6815,4,13,311,235,umbrella
6816,178,69,359,293,person
6817,19,1,637,400,boat
6818,568,74,636,131,person
6819,19,0,638,397,boat
6820,257,59,423,275,person
6821,433,81,637,313,person
6822,274,235,323,294,person
6823,127,0,533,334,boat
6824,268,241,325,302,person
6825,117,10,533,330,boat
6826,253,222,325,309,person
6827,129,3,537,333,boat
6828,112,108,543,335,person
6829,57,196,117,218,frisbee
6830,285,35,474,629,person
6831,226,239,345,306,toothbrush
6832,128,69,382,506,person
6833,16,431,477,535,skis
6834,221,4,242,47,person
6835,208,40,244,58,skis
6836,152,281,188,381,person
6837,137,44,637,471,bus
6838,94,290,156,477,person
6839,1,284,102,473,person
6840,511,301,555,380,person
6841,130,51,636,478,bus
6842,155,191,182,218,person
6843,139,49,637,477,bus
6844,160,281,183,390,person
6845,333,116,487,476,person
6846,406,175,533,405,backpack
6847,329,112,490,477,person
6848,443,175,529,409,backpack
6849,1,1,334,423,person
6850,46,277,247,509,knife
6851,25,10,369,449,person
6852,110,282,265,541,knife
6853,275,137,296,178,person
6854,268,165,290,210,bicycle
6855,353,148,373,196,person
6856,339,158,362,197,bicycle
6857,201,122,257,237,person
6858,197,165,260,248,bicycle
6859,285,117,354,258,person
6860,276,171,348,294,bicycle
6861,393,81,527,364,person
6862,397,197,525,412,bicycle
6863,273,132,299,202,person
6864,271,160,294,207,bicycle
6865,356,54,545,406,person
6866,397,189,530,425,bicycle
6867,208,116,246,188,person
6868,193,181,253,252,bicycle
6869,289,89,337,205,person
6870,289,202,341,309,bicycle
6871,18,61,429,567,person
6872,169,231,404,597,chair
6873,76,66,436,544,person
6874,125,265,236,321,book
6875,9,73,441,570,person
6876,140,269,221,321,book
6877,12,69,443,607,person
6878,146,249,261,319,book
6879,0,1,601,474,person
6880,5,76,563,325,bottle
6881,385,157,446,218,person
6882,65,62,513,409,bus
6883,293,179,322,225,person
6884,77,62,507,401,bus
6885,250,129,325,227,person
6886,413,185,458,353,person
6887,365,201,534,292,surfboard
6888,401,181,464,344,person
6889,365,201,540,297,surfboard
6890,137,1,636,203,person
6891,26,7,592,412,bowl
6892,427,158,562,418,person
6893,418,114,621,270,umbrella
6894,30,42,637,423,person
6895,111,177,302,259,spoon
6896,252,161,388,453,person
6897,225,167,264,181,frisbee
6898,496,206,544,289,person
6899,212,84,583,341,boat
6900,511,205,553,294,person
6901,57,11,566,397,boat
6902,456,110,632,257,person
6903,458,272,632,416,chair
6904,205,127,400,260,person
6905,209,266,398,412,chair
6906,6,105,189,253,person
6907,0,270,173,419,chair
6908,310,277,624,366,person
6909,294,321,630,445,bench
6910,1,0,468,636,person
6911,317,333,516,438,remote
6912,94,314,382,638,person
6913,161,121,371,559,bottle
6914,102,201,260,393,person
6915,142,369,260,408,skateboard
6916,100,195,287,397,person
6917,149,357,254,406,skateboard
6918,323,51,579,451,person
6919,375,390,541,487,skateboard
6920,9,82,321,420,person
6921,69,174,201,334,teddy bear
6922,98,169,252,406,person
6923,0,259,221,421,bed
6924,198,1,560,478,person
6925,121,335,616,454,book
6926,221,68,430,404,person
6927,176,186,432,421,motorcycle
6928,240,51,358,189,person
6929,294,176,382,200,snowboard
6930,255,46,346,186,person
6931,310,174,347,198,snowboard
6932,256,52,347,186,person
6933,304,166,349,194,snowboard
6934,296,135,369,254,person
6935,1,0,287,420,boat
6936,2,1,547,322,person
6937,28,145,528,418,cake
6938,438,255,472,299,person
6939,89,55,608,281,airplane
6940,187,105,507,421,person
6941,57,256,119,297,frisbee
6942,3,3,633,634,person
6943,91,280,408,633,bottle
6944,0,8,298,344,person
6945,164,84,265,347,bottle
6946,127,9,630,337,person
6947,429,37,547,267,bottle
6948,0,0,317,425,person
6949,329,165,388,310,fire hydrant
6950,118,125,472,634,person
6951,1,5,538,173,umbrella
6952,417,217,425,221,person
6953,132,174,495,300,boat
6954,478,239,484,245,person
6955,423,214,432,218,person
6956,433,205,440,214,person
6957,470,234,478,242,person
6958,196,191,201,203,person
6959,262,213,267,227,person
6960,463,242,472,250,person
6961,364,220,376,226,person
6962,457,229,465,241,person
6963,381,217,391,226,person
6964,186,192,190,216,person
6965,413,209,421,222,person
